date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:10:57	1411/1411	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/jumbotron-narrow/jumbotron-narrow.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/jumbotron-narrow/jumbotron-narrow.css	(from https://getbootstrap.com/docs/3.3/examples/jumbotron-narrow/)
18:10:58	90/90	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/navbar/navbar.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/navbar/navbar.css	(from https://getbootstrap.com/docs/3.3/examples/navbar/)
18:10:58	78/78	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/navbar-static-top/navbar-static-top.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/navbar-static-top/navbar-static-top.css	(from https://getbootstrap.com/docs/3.3/examples/navbar-static-top/)
18:10:59	52/52	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/navbar-fixed-top/navbar-fixed-top.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/navbar-fixed-top/navbar-fixed-top.css	(from https://getbootstrap.com/docs/3.3/examples/navbar-fixed-top/)
18:10:59	2531/2531	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/cover/cover.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/cover/cover.css	(from https://getbootstrap.com/docs/3.3/examples/cover/)
18:10:59	2538/2538	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/carousel/carousel.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/carousel/carousel.css	(from https://getbootstrap.com/docs/3.3/examples/carousel/)
18:11:00	21934/21934	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/assets/js/vendor/holder.min.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/assets/js/vendor/holder.min.js	(from https://getbootstrap.com/docs/3.3/examples/carousel/)
18:11:00	2409/2409	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/blog/blog.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/blog/blog.css	(from https://getbootstrap.com/docs/3.3/examples/blog/)
18:11:01	1557/1557	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/dashboard/dashboard.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/dashboard/dashboard.css	(from https://getbootstrap.com/docs/3.3/examples/dashboard/)
18:11:02	793/793	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/signin/signin.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/signin/signin.css	(from https://getbootstrap.com/docs/3.3/examples/signin/)
18:11:03	2257/2257	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/justified-nav/justified-nav.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/justified-nav/justified-nav.css	(from https://getbootstrap.com/docs/3.3/examples/justified-nav/)
18:11:03	602/602	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/sticky-footer/sticky-footer.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/sticky-footer/sticky-footer.css	(from https://getbootstrap.com/docs/3.3/examples/sticky-footer/)
18:11:04	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202017%2011:41:06%20GMT	https://getbootstrap.com/docs/3.3/examples/sticky-footer-navbar	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/sticky-footer-navbar	(from https://getbootstrap.com/docs/3.3/examples/sticky-footer/)
18:11:04	678/678	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/sticky-footer-navbar/sticky-footer-navbar.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/sticky-footer-navbar/sticky-footer-navbar.css	(from https://getbootstrap.com/docs/3.3/examples/sticky-footer-navbar/)
18:11:05	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202017%2011:41:07%20GMT	https://getbootstrap.com/docs/3.3/examples/sticky-footer	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/sticky-footer	(from https://getbootstrap.com/docs/3.3/examples/sticky-footer-navbar/)
18:11:05	5208/5208	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/non-responsive/non-responsive.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/non-responsive/non-responsive.css	(from https://getbootstrap.com/docs/3.3/examples/non-responsive/)
18:11:06	990/990	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/offcanvas/offcanvas.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/offcanvas/offcanvas.css	(from https://getbootstrap.com/docs/3.3/examples/offcanvas/)
18:11:08	140/140	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/offcanvas/offcanvas.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/offcanvas/offcanvas.js	(from https://getbootstrap.com/docs/3.3/examples/offcanvas/)
18:11:30	5798/5798	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/examples/sticky-footer-navbar.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/examples/sticky-footer-navbar.html	(from https://getbootstrap.com/2.3.2/examples/sticky-footer.html)
18:11:33	83303/83303	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/slide-01.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/slide-01.jpg	(from https://getbootstrap.com/2.3.2/examples/carousel.html)
18:11:33	137070/137070	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/slide-02.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/slide-02.jpg	(from https://getbootstrap.com/2.3.2/examples/carousel.html)
18:11:34	55522/55522	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/browser-icon-chrome.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/browser-icon-chrome.png	(from https://getbootstrap.com/2.3.2/examples/carousel.html)
18:11:38	137378/137378	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/slide-03.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/slide-03.jpg	(from https://getbootstrap.com/2.3.2/examples/carousel.html)
18:11:43	175994/175994	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/browser-icon-firefox.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/browser-icon-firefox.png	(from https://getbootstrap.com/2.3.2/examples/carousel.html)
18:11:45	209527/209527	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/browser-icon-safari.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/browser-icon-safari.png	(from https://getbootstrap.com/2.3.2/examples/carousel.html)
